Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564672470092773,34.44589559431608,31.226651648365053,34.44589559431608,15133331
2008-02-12,31.001304626464844,32.723599813088,30.743764853251847,32.514349975395696,10237627
2008-02-13,30.550607681274414,31.95097633158121,29.922856066779108,31.548571170598613,10395753
2008-02-14,33.22257614135742,33.56059689037388,31.226644931236464,31.226644931236464,12514003
2008-02-15,34.17226028442383,34.445896716448054,32.208521871891165,33.09381338549082,12080990
2008-02-18,33.979095458984375,34.944869934150596,33.689364644665766,34.944869934150596,6977153
2008-02-19,33.608882904052734,34.67123283922573,33.35134319504299,34.590751816609405,7226542
2008-02-20,32.771881103515625,33.303057190378766,32.401669253461456,33.28696054837911,5604999
2008-02-21,32.997230529785156,33.560597731197944,32.59482538591888,33.303058002486,3874365
2008-02-22,32.5787353515625,32.78798519554064,31.564672873421785,31.902693699468692,2691220
2008-02-25,32.85237503051758,33.254780322584146,32.06366109470479,32.96504938557159,6270186
2008-02-26,32.98113250732422,33.447922018039144,32.82017045651303,33.15819119985402,7139423
2008-02-27,34.91268539428711,36.634978436381864,33.46402659353306,33.46402659353306,43223132
2008-02-28,35.894554138183594,36.168190559392585,34.76781952904449,35.25070579010411,35763847
2008-02-29,35.37946701049805,36.3774326095981,34.80000536785937,35.66920001500495,16477462
2008-03-03,33.898616790771484,35.0253533929145,33.51230828376718,33.83423240346871,10049153
2008-03-04,33.0294189453125,34.25273091981944,32.19241762405113,34.12396215752921,11485198
2008-03-05,33.64107894897461,33.802041007425444,32.224611524694694,33.19038387539969,8581053
2008-03-07,31.91878890991211,33.158197821958616,30.582802311453616,33.158197821958616,14251925
2008-03-10,31.805538177490234,32.03202677026851,29.977449014187062,31.967316057225133,11713659
2008-03-11,34.42633819580078,34.74989393167005,30.802514392915455,31.546690830012576,19665129
2008-03-12,33.552738189697266,35.591139767069336,33.22918245342401,35.36465119052861,12262350
2008-03-13,28.942062377929688,33.00268888735443,28.14935138275719,32.67913319999811,47000084
2008-03-14,30.931936264038086,31.061357682586248,29.15237969061045,29.750956494211703,35798540
2008-03-17,29.71860694885254,30.34954030425737,29.087673593447708,30.34954030425737,19211273
2008-03-18,29.977460861206055,30.55986189726573,29.184747181824214,29.670081012831645,12632937
2008-03-19,30.155405044555664,33.58509476971832,29.961270711663115,31.384915172032077,16449023
2008-03-24,30.446605682373047,31.28785156939384,29.78331590925123,31.28785156939384,11636914
2008-03-25,31.595233917236328,31.78936609388201,30.673098946845954,31.239321635339223,13232423
2008-03-26,31.401098251342773,32.16145527937763,31.06136421340692,31.384920022059497,11448313
2008-03-27,31.967315673828125,32.27469539704024,30.931937694793078,30.931937694793078,17425122
2008-03-28,32.03203582763672,32.27470491010902,31.190791931697152,32.112924790376304,11599511
2008-03-31,31.805538177490234,32.177628617432255,31.384915251328916,32.03202677026851,9914705
2008-04-01,31.870258331298828,32.32323784529213,31.465813512154945,32.03203625895638,6034588
2008-04-02,32.387939453125,33.32625248574799,32.03202723484508,32.03202723484508,6087024
2008-04-03,32.12909698486328,32.614430670108796,31.87025191388171,32.468831003385766,3883474
2008-04-04,31.967315673828125,32.33940610930752,31.352560615909695,32.33940610930752,5906537
2008-04-07,31.8378963470459,32.16145212395377,31.465805887050017,32.01585246319584,4088729
2008-04-08,31.02901268005371,31.85408050358522,30.802524032913592,31.78936758075651,5753811
2008-04-09,31.109895706176758,31.384916798733997,30.753983475510882,31.126073933798487,3776374
2008-04-10,31.724653244018555,31.951141865399283,30.948120200926567,31.06136341449033,7075297
2008-04-11,31.870258331298828,32.193814186613935,31.54670247598372,32.03203625895638,4012660
2008-04-15,32.355587005615234,32.51736489675825,31.12607459407771,31.676118985113344,6362785
2008-04-16,31.91878890991211,32.90563458021062,31.789365267924346,32.679145949548655,4725794
2008-04-17,33.148292541503906,33.90864718276446,32.04820175407509,32.40411393117761,14831167
2008-04-21,33.68215560913086,34.26455630415437,33.32624565802108,33.64980135589497,7639361
2008-04-22,34.232200622558594,34.62046922409618,33.32624640364437,33.64980210875733,8814769
2008-04-23,34.26457214355469,34.669016952858776,33.811594834835525,34.29692860600043,5265604
2008-04-24,33.051246643066406,34.685204552851594,32.76004717941341,34.62049380473472,8801780
2008-04-25,33.32625961303711,33.79541513255763,32.873280129781826,33.64981544639656,4095990
2008-04-28,33.4556770324707,34.10278862111982,33.326255592442145,33.358609855322705,4708244
2008-04-29,33.92483901977539,34.248394876325825,33.48803992998445,33.649817858259674,6497143
2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
2008-05-02,34.45869445800781,35.42936166028941,34.39398155578684,34.66900480746772,5658418
2008-05-05,34.29692077636719,35.10581021031424,34.07042997945959,34.911675868465736,7642293
2008-05-06,34.00572204589844,34.685190103708365,33.81158988241931,34.02190027475166,5061166
2008-05-07,33.520389556884766,34.19985763924331,33.00270157465027,33.973369009874894,4303106
2008-05-08,33.115943908691406,33.45567794080675,32.921811743377795,33.26154358123992,3642073
2008-05-09,32.92181396484375,33.77923602323823,32.420301997333254,32.679147096137385,8621761
2008-05-12,32.92181396484375,33.164480833550115,32.193811164471285,32.92181396484375,4890395
2008-05-13,33.018882751464844,33.26154964805857,32.74386158521079,33.06741744733576,5056766
2008-05-14,33.06742477416992,33.24538097661959,32.355602158625345,32.355602158625345,2982486
2008-05-15,33.08359146118164,33.45567977748318,32.3555908642195,32.3555908642195,2646760
2008-05-16,33.34243392944336,33.43950111329499,32.93798915860599,33.326257894012514,4422288
2008-05-20,33.27771759033203,33.407141211715576,32.937983601298015,33.00269650911626,3464912
2008-05-21,33.48802947998047,33.97336311335683,32.51736221322775,32.51736221322775,3419088
2008-05-22,33.03505325317383,33.19683114638006,32.67914320467197,32.67914320467197,3558000
2008-05-23,32.48500442504883,33.29389378076941,32.35558300583466,32.840916619267006,4417028
2008-05-26,32.242340087890625,32.43647442583414,30.737804454460797,30.737804454460797,2605807
2008-05-27,31.271665573120117,32.64677726596748,31.12606595037501,32.29086512658835,3316550
2008-05-28,32.42030334472656,32.6144355312078,30.834878420069092,31.384922906479453,4505700
2008-05-29,32.95416259765625,33.32625304928685,31.999673516087327,32.760030452427806,11026212
2008-05-30,31.902603149414062,33.164471841086645,31.773181732230974,33.03504822965078,4023430
2008-06-02,30.543670654296875,32.35558372932773,30.09069128841273,31.708470036028547,4431595
2008-06-03,29.411235809326172,30.414257666822852,29.13621244841778,30.09070180422645,6240766
2008-06-04,28.505277633666992,29.589188406561377,28.327321478638503,29.28181079019591,5762089
2008-06-05,28.45673370361328,28.66704625284045,27.50224470185974,28.472911929592726,9721099
2008-06-06,28.149354934692383,29.330334659112516,27.744910274463443,28.31113279878396,6317089
2008-06-09,27.761091232299805,28.440559206066826,26.53157890533006,27.82580194545549,6500809
2008-06-10,27.566951751708984,27.793442496846463,26.93601857629642,27.502241050635075,6717902
2008-06-11,27.696380615234375,28.149357803148668,27.502246280840858,27.825802041994763,2586175
2008-06-12,27.890518188476562,28.05229610056802,26.531584165759,27.340473726216285,3244212
2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
2008-06-16,28.6832332611084,29.120032330776546,27.85816542606391,27.955232617407994,4354615
2008-06-17,29.540651321411133,29.76713994071888,28.18171741131145,29.08767408279563,4736084
2008-06-18,29.5082950592041,30.15540885247693,29.443584338152778,29.443584338152778,5055019
2008-06-19,28.877355575561523,29.443578104832177,28.40820020444496,28.925890251764933,4221271
2008-06-20,28.214069366455078,29.233271361344286,27.8419811076204,29.120025963827818,3837789
2008-06-23,27.22723960876465,28.084664215214,26.952218360633342,27.98759698882766,4516050
2008-06-24,26.38597869873047,27.63166922642447,26.110955430771153,27.227222340615466,5238203
2008-06-25,25.657978057861328,26.191844168934658,25.075577267620414,25.88446664455144,3933879
2008-06-26,27.113981246948242,28.278782926692646,25.803579905799054,25.803579905799054,18253250
2008-06-27,25.916820526123047,26.79042279590451,25.771220879243746,26.208022014134478,6821283
2008-06-30,25.399133682250977,26.143312367328722,24.67113322398528,25.900645547906823,4596315
2008-07-01,23.60340690612793,25.399142426956843,22.69745002952244,25.399142426956843,6202295
2008-07-02,24.638778686523438,24.897623752887807,22.859221872366383,23.61957884338927,5245963
2008-07-03,23.991662979125977,24.638774436282254,23.296019040384067,24.42846409040755,4726793
2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
2008-07-07,24.849090576171875,25.852114446338344,24.6387801812595,24.6387801812595,5528014
2008-07-08,25.577096939086914,26.20803040711891,22.972469716031014,22.972469716031014,8354280
2008-07-09,27.35665512084961,27.469898355861403,25.91682978127629,25.91682978127629,6860769
2008-07-10,28.55380630493164,28.893540338210396,26.596293250566656,27.356650268178477,7216175
2008-07-11,27.194873809814453,29.184741233688996,26.98456120935605,28.828831146707106,6040791
2008-07-14,27.211044311523438,28.18171377255338,26.531578541331246,26.531578541331246,5942149
2008-07-15,26.078603744506836,26.822782551844934,25.8844715736273,26.531583198398987,3693378
2008-07-16,25.36678123474121,26.531583029621824,24.929980013097662,26.078603578611244,6973872
2008-07-17,26.6610050201416,26.8551393880013,25.884471937209444,25.884471937209444,5038238
2008-07-18,28.149354934692383,28.375843505570046,26.353620204425347,27.146331299623526,5983177
2008-07-21,29.734785079956055,29.912741203783337,28.165538616551565,28.634694074457574,8754188
2008-07-22,30.9481201171875,31.223141230172377,29.47594079081636,29.734785869231043,12631056
2008-07-23,33.13210678100586,33.779218087289024,31.740817033646618,32.3232176481519,12798869
2008-07-24,31.967315673828125,33.74687232956906,29.97744865465534,29.97744865465534,10764301
2008-07-25,32.03203582763672,33.06741630610625,30.818701386542926,31.627591013938787,10710381
2008-07-28,31.7731990814209,32.66297784459761,31.417286698448624,32.032042057123675,5533881
2008-07-29,30.495141983032227,31.546698376145063,30.25247512308311,31.06136465624683,5145929
2008-07-30,31.7731990814209,32.032042057123675,30.77017487068374,30.77017487068374,7354746
2008-07-31,30.656932830810547,32.32324728907755,30.252487893501208,32.32324728907755,6006517
2008-08-01,31.54669189453125,31.676115509797917,29.120023793625652,30.171579970684743,4699412
2008-08-04,31.74083709716797,32.32323807981145,30.9157692212775,30.9157692212775,4301346
2008-08-05,33.16447448730469,33.407141309575124,31.5466934779155,31.870249240942748,9161115
2008-08-06,32.32322311401367,34.34544628810679,32.09673455736576,34.34544628810679,8616591
2008-08-07,32.242340087890625,32.970340563799354,31.23931633227074,31.23931633227074,4809365
2008-08-08,31.692298889160156,32.48501015883372,31.579053481669707,31.870252823426295,4883824
2008-08-11,31.983491897583008,32.452647274957336,31.74082509608738,32.09673728264874,2714705
2008-08-12,31.433452606201172,32.355587476847724,31.19078576595241,32.19380738909543,5801276
2008-08-13,31.56287956237793,31.87025717492373,30.81870068330413,31.061367565985577,2754609
2008-08-14,30.802509307861328,31.708463463333,30.737796415968436,31.384907780878144,2566362
2008-08-18,30.446605682373047,31.384916545835996,30.15540636454055,30.737805000205544,2963058
2008-08-19,29.880386352539062,30.5760304625797,29.26562900030819,30.398076523443667,2941144
2008-08-20,30.220108032226562,30.462774789182543,30.009795526313297,30.090684445298624,3319410
2008-08-21,29.89655113220215,30.39806284822777,29.540639025538216,30.09068321326698,4138486
2008-08-22,29.58917999267578,30.931937694928838,28.82882528358942,30.931937694928838,4139879
2008-08-25,29.912742614746094,30.317187372406774,29.7024300242106,30.317187372406774,2034227
2008-08-26,29.96127700805664,30.058344194901682,29.41123254160589,29.6053647210426,1489491
2008-08-27,29.362695693969727,30.333363102604768,29.20091779253055,30.12305270843513,4297168
2008-08-28,28.925891876220703,29.767135507543344,28.55380144810918,29.4435797583609,7382078
2008-08-29,30.123046875,30.23629226177834,29.31415752444843,29.44357894283556,2219080
2008-09-01,30.10675621032715,30.237158135693214,29.50364233103669,30.057853830157406,3417069
2008-09-02,31.687883377075195,31.818285270402725,30.057846445224516,30.318652442755667,5030404
2008-09-04,31.01957130432129,31.59008350457396,30.758765284887673,31.329277485140345,2813325
2008-09-05,30.334949493408203,30.677257184799224,29.99264180201718,30.64465561004739,3330688
2008-09-08,31.932384490966797,33.220111313253845,31.622676164990438,31.948683067385932,8377948
2008-09-09,32.04648971557617,32.307295713322276,31.312974090533054,31.93238861153956,3737279
2008-09-10,31.769380569458008,32.30729106609707,31.45967224806654,31.883481657081806,3847698
2008-09-11,30.921764373779297,31.62267837864475,30.677259179866795,31.62267837864475,2567354
2008-09-12,31.231475830078125,32.07909486436302,30.726164567749677,31.13367329367966,6093354
2008-09-15,29.259132385253906,30.56316027395029,28.378914002559103,30.090450606473105,6770268
2008-09-16,29.829641342163086,30.090447333711275,27.710596253507592,28.118104924402882,4654621
2008-09-17,29.06352996826172,30.25345455035248,28.68862061806265,30.25345455035248,4674190
2008-09-18,28.99833106994629,29.56884336380925,26.911886993883822,28.688624838310293,6603710
2008-09-19,30.75876235961914,30.921765829903407,29.340631283795627,29.682939013567793,9821730
2008-09-22,30.090444564819336,32.92670642196144,29.845939384781282,31.622676584215984,4162514
2008-09-23,29.731847763061523,30.400162626550944,29.177636246098363,29.731847763061523,6569683
2008-09-24,30.416454315185547,30.7424612523815,29.438433503597697,29.82964138605763,5730103
2008-09-25,29.47103500366211,30.628360069819667,28.770118764020413,30.497955968760824,10926783
2008-09-26,28.99833106994629,29.634046537523467,28.493021949797544,29.634046537523467,4967945
2008-09-29,27.92249870300293,29.82963772500664,27.38458599612309,29.82963772500664,7859964
2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
2008-10-01,28.900527954101562,29.177632572253707,27.759501265139267,28.330015715058625,3743739
2008-10-03,29.30803108215332,29.666637380047074,28.525613120530956,29.047225094945865,4681406
2008-10-06,28.704910278320312,29.340623194996578,28.11809750489782,28.982016985759547,5560277
2008-10-07,29.650341033935547,30.286056413904227,28.688620884705962,28.688620884705962,9928258
2008-10-08,29.422138214111328,29.6666434627109,27.41719384906896,28.656023095025205,9985473
2008-10-10,29.24283218383789,29.91114693243944,27.074886659537306,29.308035348287852,9025179
2008-10-13,29.829641342163086,30.057845755689236,29.193928257741643,29.389533304121795,6805621
2008-10-14,29.112415313720703,30.938054340713027,28.884210988065462,29.992633261748182,5099383
2008-10-15,28.867923736572266,29.487336083812515,28.55821756295214,28.949425477571047,5495022
2008-10-16,27.759485244750977,28.460401203306862,27.221574899868095,28.460401203306862,6651066
2008-10-17,25.673057556152344,28.525618769877124,25.29814818439408,28.33001589889043,5586092
2008-10-20,25.966461181640625,26.99338447445756,25.15144374807621,25.770858324110936,7922965
2008-10-21,26.178369522094727,27.54759849808403,25.428552969972145,26.227269688392866,8047276
2008-10-22,24.743940353393555,26.113169494109883,24.499435070734325,25.917566594508557,5408099
2008-10-23,23.53770637512207,24.35272369453583,23.17909787022963,24.124519287275174,6641370
2008-10-24,20.48954963684082,23.146506370556867,20.212442743243813,22.820499300855417,9905588
2008-10-27,18.90841293334961,20.212441106563134,16.952370673529327,20.11463855139677,12878172
2008-10-29,21.402366638183594,22.75529488853369,19.56042564634217,21.516467768801068,13094201
2008-10-31,22.771596908569336,23.472513366738895,21.646873069735307,22.52709163008904,8097887
2008-11-03,23.472509384155273,24.0919217668589,22.65748971662871,24.05932018424235,4951148
2008-11-04,24.499427795410156,24.69503284780157,23.032396535102833,23.146497639934406,4515828
2008-11-05,23.6029052734375,25.689350756883233,23.146494287585725,25.689350756883233,6145587
2008-11-06,22.820491790771484,24.369027073116843,22.347782137445616,23.14649875318604,4896229
2008-11-07,24.597238540649414,25.330754415903716,22.49449126288561,22.6574947907199,8250147
2008-11-10,25.151439666748047,25.721951777666042,24.59722834403146,25.363343280738647,3775177
2008-11-11,24.8580379486084,25.9012598042841,24.287525754471158,25.265546658706423,8900004
2008-11-12,23.8148136138916,25.395948275618203,23.521408230275387,25.395948275618203,5705390
2008-11-14,23.733312606811523,24.77653669388107,23.439907214120893,23.602910701365975,4038880
2008-11-17,24.711334228515625,25.52635389864619,22.4944862971689,25.52635389864619,5361538
2008-11-18,23.37470245361328,24.646128562656585,22.918291437151527,24.646128562656585,6392448
2008-11-19,22.804187774658203,24.206017821008995,22.510780251909985,23.472502330451967,5606729
2008-11-20,22.5596866607666,22.98349391824215,21.5979644095885,22.82049044663584,5080395
2008-11-21,23.994115829467773,24.74393222549815,21.842469164489497,22.41298130329234,8350092
2008-11-24,24.597238540649414,24.98844656527634,23.374712081892245,24.71133968360731,5420119
2008-11-25,23.994115829467773,25.15144089607161,23.798512994118134,24.85803553760913,5453771
2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
2008-11-28,24.14082145690918,24.613533341205404,23.17910131908046,23.798515900524063,8464961
2008-12-01,23.94522476196289,25.55895926776523,23.847422201728264,24.613539677543177,5733003
2008-12-02,23.733312606811523,23.994118628578907,22.983496123308893,23.765914188611053,5879324
2008-12-03,24.450531005859375,24.760237205745007,23.228004787197865,23.96152051839477,6430656
2008-12-04,25.624156951904297,25.754561085788016,21.67947114498132,21.67947114498132,4648185
2008-12-05,25.314443588256836,26.536969562499237,24.466824695098385,24.466824695098385,5338962
2008-12-08,25.3796443939209,26.210962494078586,24.28752252270476,25.999058877374605,11709287
2008-12-10,24.972137451171875,26.569572818309016,24.613531135927616,26.569572818309016,11172070
2008-12-11,24.695037841796875,25.412252827478568,24.303827657900907,25.412252827478568,9867592
2008-12-12,23.928913116455078,24.206019876322472,23.40730117230794,24.091916572641576,9847702
2008-12-15,24.320112228393555,24.85802476700686,24.1245094777956,24.743921504335077,5741641
2008-12-16,25.24924087524414,25.5589469915009,23.146494578242553,24.450524403568558,9183505
2008-12-17,25.216642379760742,25.91755863464276,24.548327703571317,25.91755863464276,8720755
2008-12-18,25.966461181640625,26.24356799340304,24.646132497091013,24.646132497091013,12640018
2008-12-19,27.22158432006836,27.547591238480823,25.933857434514316,26.732573942449665,10050607
2008-12-22,27.237892150878906,27.46609661059771,26.29247051650604,26.29247051650604,6524631
2008-12-23,26.683679580688477,27.498697121146165,26.488076697504578,27.058588975824957,5151765
2008-12-24,26.227262496948242,27.042279784284965,22.005471179843305,22.005471179843305,13318746
2008-12-26,26.27616310119629,27.66169251346862,25.591549894599048,27.66169251346862,5480531
2008-12-29,26.830381393432617,27.04228504501293,25.754557922685375,26.569575368573236,3418418
2008-12-30,26.781469345092773,27.221579491228763,25.78714797814238,26.765168559888565,4868199
2008-12-31,27.107486724853516,27.51499545871664,26.504375125261923,27.51499545871664,4396180
2009-01-02,27.498685836791992,27.955096798681552,26.977076151472644,27.955096798681552,3976548
2009-01-05,26.87928009033203,27.95510350242358,26.536972339547056,27.95510350242358,4505326
2009-01-06,26.683679580688477,27.906208102251583,26.243571435367272,27.906208102251583,3969700
2009-01-07,25.281843185424805,27.612794144428936,23.684410055908856,27.612794144428936,12109220
2009-01-09,25.151439666748047,27.384587956691725,23.89631213837808,27.384587956691725,5272587
2009-01-12,24.483129501342773,25.754558049725222,23.505108561453046,25.754558049725222,6595708
2009-01-13,24.12451934814453,24.760232416716054,23.765910842347267,24.450526276732592,4104761
2009-01-14,24.17341423034668,24.580922802195474,23.505099730339563,24.580922802195474,2777281
2009-01-15,23.8148136138916,24.17342215909028,23.309504587761037,23.96151851657593,3693599
2009-01-16,24.56462287902832,24.923231319187703,23.635504629139046,24.646124596257675,2131503
2009-01-19,25.51004981994629,25.72195344769499,24.466825837834342,25.23294303515854,2587926
2009-01-20,28.36260986328125,29.014623730652588,24.45052665905322,25.542648560374605,19101726
2009-01-21,26.471773147583008,28.982028679460136,26.11316458277875,28.982028679460136,11311625
2009-01-22,27.72689437866211,28.10180143551623,26.14576000314519,27.319385746918144,10535551
2009-01-23,28.11810302734375,28.46041072997634,26.862975521316212,28.183303968112842,7005930
2009-01-27,29.030925750732422,29.4221336455714,27.0585832761106,28.036604118646103,8487928
2009-01-28,29.68294334411621,29.82964604659981,28.688621588141913,29.634043180247144,6636133
