Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421506881713867,0.846382371509193,0.7650357226438931,0.7890167347989413,535796800
2000-01-04,0.771148681640625,0.8322757318245141,0.7612740206957495,0.8144079554303476,512377600
2000-01-05,0.782433271408081,0.8318057876126348,0.7749103516967237,0.7805525289242127,778321600
2000-01-06,0.7147225737571716,0.8050035112962353,0.7147225737571716,0.7984209395698526,767972800
2000-01-07,0.7485783100128174,0.759863566388499,0.7184849794071277,0.7260078977096681,460734400
2000-01-10,0.7354125380516052,0.7692673610376285,0.7128421203369875,0.7673866184550411,505064000
2000-01-11,0.6977954506874084,0.7476381694261003,0.680868063715209,0.7217764638446753,441548800
2000-01-12,0.6559464335441589,0.7184848801460668,0.6507735521429487,0.714722542592705,976068800
2000-01-13,0.7278887033462524,0.7429353961121226,0.6959146256131086,0.710843341933401,1032684800
2000-01-14,0.7556313276290894,0.7692674282377382,0.7476382086229353,0.7523400403780774,390376000
2000-01-18,0.7819631099700928,0.7974808046980364,0.7556312089265445,0.7598636955841485,459177600
2000-01-19,0.8017123937606812,0.8181696301176359,0.7777313844230466,0.7946588189232093,597643200
2000-01-20,0.853905975818634,0.9140926390963079,0.853905975818634,0.8689526165259982,1831132800
2000-01-21,0.8374486565589905,0.8595481172727322,0.8289845385460394,0.8595481172727322,495924800
2000-01-24,0.799361526966095,0.8482629891056285,0.7908973574504491,0.8158187135822018,440876800
2000-01-25,0.8445013761520386,0.8510848524888667,0.7702083709970506,0.7899568914914853,497145600
2000-01-26,0.828984797000885,0.8590781870238882,0.825693560045173,0.8275742525272592,367158400
2000-01-27,0.8275740742683411,0.8501445388289692,0.8050036599318243,0.8186397573083714,340144000
2000-01-28,0.7645655274391174,0.834156769598604,0.7570426073550659,0.8139380963137625,423348800
2000-01-31,0.7805523872375488,0.7814927834208395,0.7109612113820715,0.7598635707569393,701680000
2000-02-01,0.7542206048965454,0.7899570213318803,0.7523399126929733,0.7824332480352951,318035200
2000-02-02,0.7434054613113403,0.7683268132715775,0.7297693152474993,0.7579828071174942,464195200
2000-02-03,0.7772614359855652,0.7843150126333146,0.7542207667969212,0.754690965060804,475193600
2000-02-04,0.8125273585319519,0.8275739987044196,0.7796120358469827,0.7819629760647238,425320000
2000-02-07,0.8581374287605286,0.8595480228635578,0.7970103784692967,0.8125272651713267,441067200
2000-02-08,0.8642509579658508,0.8736545195976944,0.8369786604481686,0.8576674804308925,408643200
2000-02-09,0.8473226428031921,0.8811783183817581,0.8459121486971228,0.8586079014787922,299364800
2000-02-10,0.853905975818634,0.8567270640009254,0.8275740281240406,0.8492040952160037,302982400
2000-02-11,0.8181695938110352,0.8586077874870508,0.8144081092805143,0.85484630295653,212251200
2000-02-14,0.8713032007217407,0.8717733986617568,0.8172288806730656,0.8224009073409699,367539200
2000-02-15,0.8952842950820923,0.9023378676229319,0.8666015145478976,0.8670717125380099,485744000
2000-02-16,0.8586077690124512,0.8887019549181658,0.8435611280765783,0.8858800631072812,378246400
2000-02-17,0.8642509579658508,0.8689527387817726,0.8510850073782482,0.8666018483738117,289497600
2000-02-18,0.8369786143302917,0.8680122946114499,0.8341566720966156,0.8623701177639375,233441600
2000-02-22,0.8562568426132202,0.8797676512621274,0.8026526529196414,0.828514401805939,422296000
2000-02-23,0.8745946884155273,0.8952844070499312,0.8350968469280304,0.8519071554263038,473099200
2000-02-24,0.8667190074920654,0.8962250740218004,0.8407401305326992,0.8825889246890103,376432000
2000-02-25,0.8303952217102051,0.8802379850196425,0.8285145294993629,0.863780747908071,249144000
2000-02-28,0.8520253300666809,0.8651912810683217,0.815348615953792,0.8285145669554328,328328000
2000-02-29,0.8623701930046082,0.8821187177279673,0.8468525479243278,0.8543762211471734,368961600
2000-03-01,0.9803926944732666,0.9935586447340149,0.8915231329025891,0.8919933310621546,1077003200
2000-03-02,0.9178551435470581,0.9625250789957303,0.9079804787702906,0.9554723066525246,311259200
2000-03-03,0.962995171546936,0.9647588417523283,0.9028084944004997,0.9394843568411665,323366400
2000-03-06,0.9455975294113159,0.9714592318002421,0.9404246465130939,0.9479484197633681,210560000
2000-03-07,0.9244377613067627,0.9587636389687608,0.9112718088449631,0.951239864468534,273011200
2000-03-08,0.9178551435470581,0.9324316900353764,0.8919934380822758,0.9244377176742846,271230400
2000-03-09,0.9197356104850769,0.9404244251049244,0.8896422321888869,0.9093907511582289,276718400
2000-03-10,0.9460676312446594,0.9625248665156726,0.9103311684437928,0.9155040508153223,248606400
2000-03-13,0.9126819372177124,0.9517095764234706,0.8990457934852318,0.918795113879849,303956800
2000-03-14,0.8595482110977173,0.9347824242733572,0.8576674185484664,0.9119768603555605,428579200
2000-03-15,0.8745946884155273,0.9046888702692989,0.8586076534077313,0.8698929088227673,443609600
2000-03-16,0.914563000202179,0.9178550906620361,0.8614289976861546,0.8825889206684335,378100800
2000-03-17,0.9404245615005493,0.9404245615005493,0.8999863180125014,0.903748706538671,305043200
2000-03-20,0.9253778457641602,0.949828949490647,0.9206759654160658,0.929140133538688,204489600
2000-03-21,1.015188217163086,1.0288242577825675,0.915033451525512,0.9220862192196575,524328000
2000-03-22,1.0847798585891724,1.0861912565995082,0.9897971219017051,0.9989665381264237,567996800
2000-03-23,1.063150405883789,1.1313310296723504,1.0532757448791419,1.0683223833873827,562564800
2000-03-24,1.0434012413024902,1.0828990876948785,1.019420233795881,1.0716138308784255,446913600
2000-03-27,1.0499846935272217,1.0890123446384343,1.0297651689666818,1.035408249800524,279182400
2000-03-28,1.0466933250427246,1.0683225383000041,1.031645780318684,1.0325861765277737,202966400
2000-03-29,1.0227124691009521,1.0490443704399313,1.0068425524732716,1.0485742727140004,239836800
2000-03-30,0.9460676312446594,1.035878283221476,0.9437166406837513,1.0048438015424255,414400000
2000-03-31,1.0217719078063965,1.0325860612103532,0.947948201983715,0.9587632594215251,404633600
2000-04-03,1.0029627084732056,1.0495141156941563,0.9738097311185073,1.0194199388114524,328563200
2000-04-04,0.9578231573104858,1.0006122981094836,0.8783572513686443,0.9977912093795845,660329600
2000-04-05,0.9808632731437683,0.9996713923103546,0.9329013739355646,0.9514743438996804,457665600
2000-04-06,0.9418358206748962,1.011897238383812,0.9272584757999005,0.9827442562533081,259627200
2000-04-07,0.9912078380584717,0.9921481340087499,0.9441870136503154,0.957352965022484,242435200
2000-04-10,0.9404245615005493,0.9987314383859646,0.9385438694785642,0.9907374676982734,212262400
2000-04-11,0.8985755443572998,0.9394838727788146,0.8882306867507052,0.929139919205918,541822400
2000-04-12,0.8219309449195862,0.8952844562337751,0.7890165272220577,0.8952844562337751,941136000
2000-04-13,0.8562568426132202,0.9028082618187352,0.8162887993891859,0.8388592620776013,529827200
2000-04-14,0.8416805863380432,0.8877609665704557,0.8200504635412393,0.8224014044382459,667620800
2000-04-17,0.931961178779602,0.9324313768376448,0.8205203717675146,0.8238125115353674,409561600
2000-04-18,0.9545315504074097,0.9545315504074097,0.8981054754503227,0.9291400527299978,390924800
2000-04-19,0.9112717509269714,0.9799225978534923,0.90092688810345,0.9493591116253695,520150400
2000-04-20,0.8943440914154053,0.938543816920476,0.8807079449771578,0.9305506502661586,722120000
2000-04-24,0.9065698981285095,0.9065698981285095,0.8633105614525834,0.8651912536889338,443620800
2000-04-25,0.965346097946167,0.9686381883573397,0.9183252752704466,0.9187954734523804,391641600
2000-04-26,0.9126819372177124,0.9629947301663472,0.9028080806059589,0.9526498719711178,366912000
2000-04-27,0.953590452671051,0.9554720486127418,0.8770636796107818,0.8816483369869644,326603200
2000-04-28,0.9333714842796326,0.9592332762904938,0.912681869864207,0.9564121889593522,249580800
2000-05-01,0.935252845287323,0.9413660252185427,0.9169149126656334,0.9394844286351022,226195200
2000-05-02,0.8868201375007629,0.9498287782223143,0.8839990499798753,0.9272583704359201,236432000
2000-05-03,0.8656614422798157,0.9122120651903534,0.8397997395671762,0.8948144317058171,489798400
2000-05-04,0.8327459692955017,0.8670718336427166,0.8318055731839312,0.8661314375311461,399515200
2000-05-05,0.8510848879814148,0.8633104405114446,0.8329811559979213,0.8336864029317258,284076800
2000-05-08,0.8285143971443176,0.8553164416161985,0.8275740009650097,0.8433259383130595,184900800
2000-05-09,0.7932482361793518,0.8369785698894258,0.7890166037684035,0.8299249953946374,327140800
2000-05-10,0.7471678853034973,0.7899570231616256,0.7429353986895322,0.782903448011653,535091200
2000-05-11,0.7734998464584351,0.7843149073167667,0.7448170530753049,0.7626848358242223,499744000
2000-05-12,0.8097065687179565,0.8313358407643671,0.7881936157530834,0.7974810113656973,306913600
2000-05-15,0.7598636150360107,0.8129975594355,0.7532801884559502,0.8129975594355,678932800
2000-05-16,0.7951290607452393,0.8205205654591037,0.7730296463522528,0.7863127195155002,440451200
2000-05-17,0.7626845836639404,0.7800821624600908,0.7551608122501128,0.7796119644148032,398092800
2000-05-18,0.7579827904701233,0.7894866637142628,0.7570423943341567,0.7749101720380467,373777600
2000-05-19,0.7071998715400696,0.7466977218790718,0.702497186859586,0.7466977218790718,740667200
2000-05-22,0.6766355633735657,0.7053192110640915,0.6470123730752781,0.7053192110640915,755507200
2000-05-23,0.6456016898155212,0.7024971173545516,0.6441911457163276,0.6808679039490272,517585600
2000-05-24,0.6597079038619995,0.6752247408635547,0.6244416940454551,0.6484226986400283,678462400
2000-05-25,0.65653395652771,0.6970901337581941,0.6470123675427518,0.6658213504443765,406750400
2000-05-26,0.6498332619667053,0.6761651571502377,0.6413699981548747,0.6620588134299764,181148800
